,Year,Make,Model,Variant,Engine Type,City,Transmission,Price_numeric,Distance_numeric,New_price_numeric,Price_Drop_%,to_drop
11226,2017,Hyundai,Creta [2017-2018],S 1.4 CRDI,Diesel,Delhi,Manual,750000.0,68540,1167000.0,35.732647814910024,0
11227,2019,Mahindra,XUV300,W8 1.5 Diesel,Diesel,Delhi,Manual,850000.0,64000,1301000.0,34.66564181398924,0
11228,2018,Mahindra,XUV500,W7,Diesel,Delhi,Manual,1150000.0,79000,1559000.0,26.234765875561255,0
11229,2015,Hyundai,Elite i20 [2014-2015],Magna 1.2,Petrol,Delhi,Manual,425000.0,50000,619000.0,31.340872374798064,0
11231,2018,Hyundai,Creta [2018-2019],SX 1.6 AT CRDi,Diesel,Delhi,Automatic,940000.0,55000,1500000.0,37.333333333333336,0
11232,2017,Mahindra,XUV500 [2015-2018],W10,Diesel,Delhi,Manual,845000.0,74000,1683000.0,49.79203802733215,0
11233,2017,Maruti Suzuki,Ciaz [2014-2017],ZDi SHVS,Diesel,Delhi,Manual,535000.0,68000,991000.0,46.01412714429869,0
11234,2015,Hyundai,Elite i20 [2014-2015],Sportz 1.2,Petrol,Delhi,Manual,425000.0,70000,676000.0,37.1301775147929,0
11235,2016,Hyundai,Creta [2017-2018],SX Plus 1.6  Petrol,Petrol,Delhi,Manual,740000.0,58000,1205000.0,38.589211618257266,0
11236,2016,Maruti Suzuki,Celerio,VXi,Petrol,Delhi,Manual,375000.0,70000,583000.0,35.67753001715266,0
11238,2015,Renault,Duster [2015-2016],85 PS RxL,Diesel,Delhi,Manual,350000.0,67000,1023000.0,65.78690127077223,0
11239,2019,Maruti Suzuki,Baleno [2019-2022],Zeta,Petrol,Delhi,Manual,580000.0,42000,747000.0,22.356091030789827,0
11240,2021,Kia,Sonet [2020-2022],HTX 1.0 iMT,Petrol,Delhi,Clutchless Manual (IMT),1020000.0,55100,1079000.0,5.4680259499536605,0
11241,2017,Toyota,Etios [2010-2013],G,Petrol,Delhi,Manual,500000.0,56500,607000.0,17.627677100494235,0
11242,2019,Volvo,XC60 [2015-2017],Inscription,Diesel,Delhi,Automatic,4600000.0,37500,5740000.0,19.860627177700348,0
11243,2019,Isuzu,MU-X [2017-2018],4x2,Diesel,Delhi,Automatic,1785000.0,92500,2480000.0,28.024193548387093,0
11246,2018,BMW,X1 [2010-2012],sDrive20d,Diesel,Delhi,Automatic,2300000.0,68000,2580000.0,10.852713178294573,0
11247,2020,Toyota,Yaris,J MT,Petrol,Delhi,Manual,790000.0,30000,1129000.0,30.026572187776797,0
11249,2016,Honda,Amaze [2013-2016],1.2 S i-VTEC,Petrol,Delhi,Manual,450000.0,44700,620000.0,27.419354838709676,0
11250,2019,Tata,Nexon [2017-2020],XZ,Diesel,Delhi,Manual,650000.0,58000,876000.0,25.799086757990867,0
11252,2018,Hyundai,Creta [2015-2017],1.6 SX,Petrol,Delhi,Manual,899000.0,50000,1266000.0,28.988941548183256,0
11253,2016,Mahindra,XUV500 [2015-2018],W10,Diesel,Delhi,Manual,925000.0,57000,1683000.0,45.03862150920974,0
11254,2020,BMW,iX,xDrive 40,Petrol,Delhi,Automatic,7500000.0,70000,12100000.0,38.01652892561984,0
11255,2017,Maruti Suzuki,Baleno [2015-2019],Delta 1.2,Petrol,Delhi,Manual,485000.0,55000,625000.0,22.400000000000002,0
11256,2016,Mahindra,XUV500 [2011-2015],W6,Diesel,Delhi,Manual,625000.0,67000,1259000.0,50.35742652899127,0
11257,2018,Hyundai,Creta [2018-2019],SX 1.6 AT CRDi,Diesel,Delhi,Automatic,940000.0,55400,1500000.0,37.333333333333336,0
11258,2016,Mahindra,Scorpio [2014-2017],S4,Diesel,Delhi,Manual,775000.0,67000,1020000.0,24.019607843137255,0
11259,2019,Toyota,Innova Crysta [2016-2020],2.8 GX AT 8 STR [2016-2020],Diesel,Delhi,Automatic,1760000.0,46500,1767000.0,0.39615166949632147,0
11260,2022,Maruti Suzuki,Baleno,Delta MT,Petrol,Delhi,Manual,675000.0,68500,750000.0,10.0,0
11261,2020,Maruti Suzuki,Wagon R [2019-2022],ZXi 1.2,Petrol,Delhi,Manual,480000.0,47500,607000.0,20.922570016474467,0
11262,2019,Maruti Suzuki,Baleno [2019-2022],Zeta,Petrol,Delhi,Manual,580000.0,42500,747000.0,22.356091030789827,0
11263,2018,Maruti Suzuki,Baleno [2019-2022],Zeta,Petrol,Delhi,Manual,540000.0,62500,747000.0,27.710843373493976,0
11264,2022,Jeep,Compass,Limited (O) 1.4 Petrol DCT,Petrol,Delhi,Automatic (DCT),2075000.0,23500,2609000.0,20.467612111920275,0
11266,2019,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Petrol,Delhi,Automatic,870000.0,39000,1099000.0,20.83712465878071,0
11267,2018,Hyundai,Creta [2018-2019],SX 1.6 Petrol,Petrol,Delhi,Manual,850000.0,41500,1206000.0,29.519071310116086,0
11269,2022,Skoda,Kodiaq,L&K,Petrol,Delhi,Automatic (DCT),3450000.0,48000,3999000.0,13.728432108027006,0
11271,2015,Hyundai,Elite i20 [2014-2015],Asta 1.2,Petrol,Delhi,Manual,475000.0,68000,712000.0,33.28651685393258,0
11272,2015,Hyundai,Santa Fe [2014-2017],2WD AT [2014-2017],Diesel,Delhi,Automatic,785000.0,60000,2912000.0,73.04258241758241,0
11273,2018,Maruti Suzuki,Baleno [2015-2019],Alpha 1.2,Petrol,Delhi,Manual,599000.0,41000,754000.0,20.55702917771883,0
11274,2022,Jeep,Meridian,Limited (O) 4X4 AT [2022],Diesel,Delhi,Automatic (TC),3150000.0,22000,3715000.0,15.208613728129205,0
11276,2015,Honda,City [2014-2017],E,Petrol,Delhi,Manual,610000.0,70000,841000.0,27.46730083234245,0
11278,2020,Kia,Seltos [2019-2022],HTX 1.5,Petrol,Delhi,Manual,1225000.0,16000,1415000.0,13.427561837455832,0
11279,2017,Toyota,Corolla Altis,G CVT Petrol,Petrol,Delhi,Automatic (CVT),970000.0,72000,1807000.0,46.319867183176534,0
11280,2015,Maruti Suzuki,S-Cross [2014-2017],Sigma 1.3,Diesel,Delhi,Manual,410000.0,104852,819000.0,49.93894993894994,0
11284,2018,Toyota,Corolla Altis [2014-2017],VL AT Petrol,Petrol,Delhi,Automatic (CVT),1300000.0,113500,1902000.0,31.650893796004205,0
11287,2019,Mahindra,XUV500,W9,Diesel,Delhi,Manual,1075000.0,65000,1733000.0,37.96884016156953,0
11288,2016,Mahindra,XUV500 [2015-2018],W10,Diesel,Delhi,Manual,850000.0,69248,1683000.0,49.494949494949495,0
11289,2019,Toyota,Innova Crysta [2020-2023],GX 2.4 AT 7 STR,Diesel,Delhi,Automatic (TC),1449000.0,140000,2186000.0,33.71454711802379,0
11290,2014,Hyundai,Santa Fe [2011-2014],4 WD,Diesel,Delhi,Manual,630000.0,79000,2634000.0,76.08200455580865,0
11291,2017,Mahindra,TUV300,T8,Diesel,Delhi,Manual,525000.0,62000,982000.0,46.537678207739305,0
11292,2019,Honda,Amaze [2018-2021],1.2 V MT Petrol,Petrol,Delhi,Manual,545000.0,57000,772000.0,29.404145077720205,0
11293,2014,Maruti Suzuki,Swift,VXi,Petrol,Delhi,Manual,339000.0,109785,700000.0,51.57142857142857,0
11294,2014,Maruti Suzuki,Ertiga,ZXi,Petrol,Delhi,Manual,559000.0,71646,1059000.0,47.21435316336166,0
11295,2021,Maruti Suzuki,Brezza,VXi,Petrol,Delhi,Manual,827000.0,33778,969000.0,14.654282765737875,0
11298,2017,Hyundai,Elite i20 [2014-2015],Sportz 1.2,Petrol,Delhi,Manual,495000.0,68522,676000.0,26.77514792899408,0
11299,2022,Toyota,Urban Cruiser,Premium Grade MT,Petrol,Delhi,Manual,975000.0,20000,1000000.0,2.5,0
11302,2017,Maruti Suzuki,Swift [2014-2018],Lxi ABS (O),Petrol,Delhi,Manual,445000.0,21759,510000.0,12.745098039215685,0
11305,2014,Nissan,Terrano [2013-2017],XV D THP 110 PS,Diesel,Delhi,Manual,350000.0,66000,1361000.0,74.2836149889787,0
11306,2018,Hyundai,Creta [2018-2019],SX 1.6 AT CRDi,Diesel,Delhi,Automatic,1025000.0,54000,1500000.0,31.666666666666664,0
11307,2022,Tata,Safari,Adventure,Diesel,Delhi,Manual,2050000.0,15000,2099000.0,2.334444973797046,0
11310,2022,MG,Astor,Smart 1.5 MT [2021-2023],Petrol,Delhi,Manual,1275000.0,6133,1388000.0,8.141210374639769,0
11311,2016,Hyundai,Creta [2015-2017],1.6 SX,Petrol,Delhi,Manual,889000.0,63516,1266000.0,29.778830963665087,0
11312,2019,Ford,Endeavour,Titanium 2.2 4x2 MT,Diesel,Delhi,Manual,2457000.0,34993,2919000.0,15.827338129496402,0
11313,2021,Hyundai,Alcazar,Platinum (O) 6 STR 1.5 Diesel AT,Diesel,Delhi,Automatic (TC),1738000.0,43692,2081000.0,16.48246035559827,0
11314,2015,Hyundai,Elite i20 [2014-2015],Asta 1.2,Petrol,Delhi,Manual,475000.0,80941,712000.0,33.28651685393258,0
11315,2019,Honda,Civic,ZX CVT Petrol,Petrol,Delhi,Automatic (CVT),1523000.0,49448,2126000.0,28.363123236124178,0
11316,2018,Skoda,Octavia [2015-2017],1.8 TSI Style Plus AT,Petrol,Delhi,Automatic,1336000.0,106470,2075000.0,35.6144578313253,0
11317,2021,Kia,Sonet [2020-2022],HTX 1.0 iMT,Petrol,Delhi,Clutchless Manual (IMT),918000.0,50686,1079000.0,14.921223354958293,0
11318,2018,Ford,Endeavour [2016-2019],Titanium 3.2 4x4 AT,Diesel,Delhi,Automatic,2590000.0,70000,3352000.0,22.7326968973747,0
11319,2020,Mahindra,Alturas G4,4WD AT,Diesel,Delhi,Automatic (TC),2275000.0,60000,3188000.0,28.638644918444168,0
11321,2022,Mahindra,XUV700,AX 7 Petrol AT 7 STR,Petrol,Delhi,Automatic (TC),2250000.0,33000,2299000.0,2.1313614615050023,0
11323,2014,Audi,A6[2011-2015],2.0 TFSi Technology Pack,Petrol,Delhi,Automatic,1790000.0,42000,5095000.0,64.86751717369971,0
11324,2022,Mahindra,XUV700,AX 7 Diesel AT AWD Luxury Pack 7 STR [2021],Diesel,Delhi,Automatic (TC),2499000.0,25000,2547000.0,1.884570082449941,0
11326,2015,BMW,X3 [2014-2018],xDrive-20d xLine,Diesel,Delhi,Automatic,1750000.0,95000,5320000.0,67.10526315789474,0
11329,2014,Skoda,Superb [2014-2016],Elegance TSI AT,Petrol,Delhi,Automatic,771000.0,74000,2390000.0,67.74058577405859,0
11330,2019,BMW,X1 [2010-2012],sDrive20d,Diesel,Delhi,Automatic,2350000.0,55000,2580000.0,8.914728682170542,0
11331,2017,Land Rover,Range Rover Sport [2013-2018],V6 SE,Petrol,Delhi,Automatic,7800000.0,24000,10600000.0,26.41509433962264,0
11333,2021,Tata,Harrier [2019-2023],XZ,Diesel,Delhi,Manual,1695000.0,60000,1913000.0,11.395713538944067,0
11334,2016,Audi,A3 [2014-2017],40 TFSI Premium,Petrol,Delhi,Automatic,1090000.0,94357,2785000.0,60.86175942549371,0
11338,2023,Porsche,Panamera [2017-2023],Platinum Edition,Petrol,Delhi,Automatic (DCT),16000000.0,2600,17200000.0,6.976744186046512,0
11340,2016,Mahindra,TUV300,T8,Diesel,Delhi,Manual,525000.0,69000,982000.0,46.537678207739305,0
11341,2019,Honda,Jazz,V,Petrol,Delhi,Manual,785000.0,25000,811000.0,3.2059186189889024,0
11342,2018,Maruti Suzuki,Vitara Brezza [2016-2020],ZDi,Diesel,Delhi,Manual,750000.0,62000,908000.0,17.400881057268723,0
11343,2021,Tata,Punch,Creative,Petrol,Delhi,Manual,770000.0,11900,885000.0,12.994350282485875,0
11345,2015,Jaguar,XF [2013-2016],2.2 Diesel,Diesel,Delhi,Automatic,1300000.0,35000,4839000.0,73.13494523661913,0
11346,2020,Kia,Sonet [2020-2022],GTX Plus 1.0 DCT,Petrol,Delhi,Automatic (DCT),1050000.0,45000,1309000.0,19.786096256684495,0
11349,2023,MINI,Cooper,JCW,Petrol,Delhi,Automatic,4250000.0,11000,4390000.0,3.189066059225513,0
11350,2017,Hyundai,Creta [2017-2018],E Plus 1.4 CRDI,Diesel,Delhi,Manual,750000.0,50000,1000000.0,25.0,0
11355,2022,MG,Hector [2021-2023],Sharp 1.5 Petrol CVT,Petrol,Delhi,Automatic (CVT),1900000.0,4000,2003000.0,5.142286570144783,0
11357,2019,Jaguar,XF,Prestige Diesel,Diesel,Delhi,Automatic,3275000.0,15000,5507000.0,40.53023424732159,0
11359,2018,Hyundai,Tucson [2016-2020],GL 2WD AT Petrol,Petrol,Delhi,Automatic,1875000.0,22000,2188000.0,14.305301645338208,0
11360,2020,Kia,Carnival,Limousine Plus 7 STR,Diesel,Delhi,Automatic (TC),2990000.0,62000,3548000.0,15.7271702367531,0
11361,2015,Maruti Suzuki,Swift DZire [2011-2015],LDI,Diesel,Delhi,Manual,350000.0,32000,625000.0,44.0,0
11362,2019,Land Rover,Discovery [2014-2017],SE,Petrol,Delhi,Automatic,3800000.0,48000,10500000.0,63.8095238095238,0
11363,2016,Audi,A6 [2015-2019],35 TDI Matrix,Diesel,Delhi,Automatic,1400000.0,70000,5104000.0,72.5705329153605,0
11364,2021,Porsche,Macan [2014-2019],R4,Petrol,Delhi,Automatic,6800000.0,10000,7132000.0,4.655075715086932,0
11367,2021,BMW,3 Series Gran Limousine,330Li M Sport,Petrol,Delhi,Automatic (TC),4999000.0,7000,6060000.0,17.50825082508251,0
11368,2019,Renault,Kwid [2019] [2019-2019],CLIMBER 1.0,Petrol,Delhi,Manual,415000.0,22291,455000.0,8.791208791208792,0
11369,2018,Ford,Endeavour [2016-2019],Titanium 3.2 4x4 AT,Diesel,Delhi,Automatic,2650000.0,65000,3352000.0,20.94272076372315,0
11371,2022,Tata,Altroz,XZ Plus Petrol,Petrol,Delhi,Manual,800000.0,3000,900000.0,11.11111111111111,0
11372,2021,Toyota,Innova Crysta [2016-2020],2.7 VX 7 STR,Petrol,Delhi,Manual,1675000.0,42000,1901000.0,11.888479747501316,0
11373,2023,BMW,X1 [2020-2023],sDrive20i Tech Edition,Petrol,Delhi,Automatic (DCT),3850000.0,30000,4300000.0,10.465116279069768,0
11374,2018,Ford,Endeavour [2016-2019],Titanium 3.2 4x4 AT,Diesel,Delhi,Automatic,2690000.0,53000,3352000.0,19.749403341288783,0
11377,2015,Audi,A4 [2013-2016],35 TFSI Premium,Petrol,Delhi,Automatic,1690000.0,75000,3385000.0,50.073855243722306,0
11379,2017,Audi,Q5 [2009-2012],3.0 TDI quattro,Diesel,Delhi,Automatic,2375000.0,35000,5023000.0,52.71749950228946,0
11380,2014,Audi,A6[2011-2015],2.0 TDI Premium,Diesel,Delhi,Automatic,1150000.0,92000,4649000.0,75.26349752634975,0
11385,2020,MINI,Cooper,JCW,Petrol,Delhi,Automatic,4100000.0,31500,4390000.0,6.605922551252847,0
11386,2019,Renault,Triber,RXZ,Petrol,Delhi,Manual,590000.0,17000,823000.0,28.311057108140947,0
11388,2017,Honda,Amaze [2013-2016],1.2 S AT i-VTEC,Petrol,Delhi,Automatic,500000.0,71000,721000.0,30.651872399445214,0
11389,2022,BMW,X5,xDrive30d xLine,Diesel,Delhi,Automatic (TC),8250000.0,18000,9900000.0,16.666666666666664,0
11391,2015,Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Diesel,Delhi,Automatic,3200000.0,65000,8625000.0,62.89855072463768,0
11392,2023,MG,Hector,Savvy Pro 1.5 Turbo Petrol CVT [2023],Petrol,Delhi,Automatic (CVT),2190000.0,7000,2209000.0,0.8601177003168854,0
11393,2018,Maruti Suzuki,Baleno [2015-2019],Delta 1.2,Petrol,Delhi,Manual,540000.0,63000,625000.0,13.600000000000001,0
11395,2014,Audi,TT [2012-2015],2.0 TFSI Quattro,Petrol,Delhi,Automatic,3591000.0,7500,6911000.0,48.03935754594125,0
11396,2021,BMW,X5,xDrive40i M Sport,Petrol,Delhi,Automatic (TC),6500000.0,118000,10900000.0,40.36697247706422,0
11397,2019,Toyota,Fortuner [2016-2021],2.8 4x4 AT,Diesel,Delhi,Automatic (TC),3300000.0,42000,3445000.0,4.2089985486211905,0
11398,2017,Audi,Q5 [2009-2012],2.0 TDI quattro,Diesel,Delhi,Automatic,2000000.0,37000,4453000.0,55.08645856725802,0
11399,2014,Hyundai,i10 [2007-2010],Magna,Petrol,Delhi,Manual,215000.0,65000,406000.0,47.04433497536946,0
11400,2020,Toyota,Camry,Hybrid,Hybrid,Delhi,Automatic (e-CVT),3690000.0,37000,4617000.0,20.077972709551656,0
11401,2019,Volvo,XC90 [2015-2021],D5 Inscription,Diesel,Delhi,Automatic (TC),5000000.0,93000,8889000.0,43.75070311621105,0
11403,2019,Hyundai,Venue,S 1.2 Petrol,Petrol,Delhi,Manual,790000.0,18000,911000.0,13.2821075740944,0
11404,2014,Hyundai,Elantra [2012-2015],1.8 S,Petrol,Delhi,Manual,575000.0,53000,1516000.0,62.071240105540895,0
11406,2019,Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Diesel,Delhi,Automatic,5875000.0,25000,8625000.0,31.88405797101449,0
11407,2020,Jeep,Compass [2017-2021],Trailhawk (O) 2.0 4x4,Diesel,Delhi,Automatic (TC),2200000.0,26000,2760000.0,20.28985507246377,0
11409,2020,Mahindra,Alturas G4,4WD AT,Diesel,Delhi,Automatic (TC),2150000.0,63000,3188000.0,32.55959849435383,0
11410,2018,Audi,Q3 [2017-2020],30 TFSI Premium,Petrol,Delhi,Automatic,2475000.0,60000,3497000.0,29.22505004289391,0
11412,2021,Hyundai,Creta,E 1.5 Diesel,Diesel,Delhi,Manual,1199000.0,42000,1256000.0,4.538216560509554,0
11413,2021,Skoda,Superb,L&K,Petrol,Delhi,Automatic (DCT),3190000.0,25000,5400000.0,40.925925925925924,0
11414,2015,BMW,3 Series,320d Luxury Line,Diesel,Delhi,Automatic (TC),1575000.0,40000,4829000.0,67.3845516670118,0
11415,2021,Maruti Suzuki,Ignis,Zeta 1.2 MT,Petrol,Delhi,Manual,635000.0,27000,696000.0,8.764367816091955,0
11417,2019,BMW,X3 [2018-2022],xDrive 20d Luxury Line,Diesel,Delhi,Automatic (TC),4295000.0,28000,6483000.0,33.74980718803023,0
11418,2021,Skoda,Superb,L&K,Petrol,Delhi,Automatic (DCT),3000000.0,25000,5400000.0,44.44444444444444,0
11420,2019,Hyundai,Elantra,2.0 S MT,Petrol,Delhi,Manual,1211000.0,20000,1590000.0,23.836477987421382,0
11421,2018,Maruti Suzuki,Ciaz [2017-2018],Sigma 1.4 MT,Petrol,Delhi,Manual,725000.0,35000,804000.0,9.82587064676617,0
11422,2019,Toyota,Corolla Altis,G Petrol,Petrol,Delhi,Manual,1511000.0,8200,1646000.0,8.201701093560146,0
11423,2018,Maruti Suzuki,Ciaz [2017-2018],Sigma 1.4 MT,Petrol,Delhi,Manual,725000.0,36000,804000.0,9.82587064676617,0
11424,2016,Maruti Suzuki,Baleno [2015-2019],Delta 1.2,Petrol,Delhi,Manual,540000.0,43000,625000.0,13.600000000000001,0
11425,2020,Hyundai,Creta [2020-2023],SX (O) 1.4 Turbo 7 DCT,Petrol,Delhi,Automatic (DCT),1750000.0,22000,1834000.0,4.580152671755725,0
11426,2019,Hyundai,Creta [2018-2019],SX 1.6 AT CRDi,Diesel,Delhi,Automatic,1090000.0,84000,1500000.0,27.333333333333332,0
11427,2017,Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Diesel,Delhi,Automatic,3900000.0,85000,8625000.0,54.78260869565217,0
11429,2017,BMW,3 Series,320d Luxury Line,Diesel,Delhi,Automatic (TC),2650000.0,25000,4829000.0,45.12321391592462,0
11430,2018,Honda,City [2014-2017],E,Petrol,Delhi,Manual,760000.0,45000,841000.0,9.63139120095125,0
11431,2018,Honda,City [2014-2017],E,Petrol,Delhi,Manual,750000.0,40000,841000.0,10.820451843043994,0
11432,2014,Jaguar,XF [2013-2016],2.2 Diesel,Diesel,Delhi,Automatic,1900000.0,40009,4839000.0,60.73568919198181,0
11435,2022,Volkswagen,Virtus,Topline 1.0 TSI MT,Petrol,Delhi,Manual,1425000.0,11002,1528000.0,6.740837696335078,0
11436,2021,Maruti Suzuki,XL6,Zeta AT Petrol,Petrol,Delhi,Automatic (TC),1145000.0,24500,1301000.0,11.990776325903152,0
11437,2017,Hyundai,Creta [2015-2017],1.6 SX,Petrol,Delhi,Manual,850000.0,61002,1266000.0,32.859399684044234,0
11438,2018,Tata,Nexon [2017-2020],XZ,Diesel,Delhi,Manual,825000.0,73001,876000.0,5.821917808219178,0
11439,2018,Volvo,S90 [2016-2021],D4 Inscription,Diesel,Delhi,Automatic (TC),3600000.0,50000,6088000.0,40.86727989487516,0
11440,2017,Hyundai,Grand i10,Sportz (O) U2 1.2 CRDi [2017-2018],Diesel,Delhi,Manual,380000.0,62777,701000.0,45.79172610556348,0
11441,2019,Kia,Seltos [2019-2022],HTK Plus 1.5,Diesel,Delhi,Manual,1125000.0,41151,1235000.0,8.906882591093117,0
11442,2019,Kia,Seltos [2019-2022],HTX 1.5,Petrol,Delhi,Manual,1045000.0,43623,1415000.0,26.148409893992934,0
11443,2021,Maruti Suzuki,Brezza,ZXi,Petrol,Delhi,Manual,920000.0,11260,1114000.0,17.41472172351885,0
11444,2020,Hyundai,Santro,Magna,Petrol,Delhi,Manual,465000.0,16492,536000.0,13.246268656716417,0
11445,2019,Kia,Seltos [2019-2022],HTX 1.5,Diesel,Delhi,Manual,1190000.0,26118,1415000.0,15.901060070671377,0
11446,2017,Hyundai,Creta [2017-2018],E Plus 1.6 Petrol,Petrol,Delhi,Manual,725000.0,82613,1000000.0,27.500000000000004,0
11448,2022,Kia,Seltos,GTX Plus 1.5 Diesel AT,Diesel,Delhi,Automatic (TC),1675000.0,56000,2000000.0,16.25,0
11452,2022,Kia,Seltos,GTX Plus 1.5 Diesel AT,Diesel,Delhi,Automatic (TC),1875000.0,22000,2000000.0,6.25,0
11453,2017,Tata,Hexa,XM 4x2 7 STR,Diesel,Delhi,Manual,775000.0,58136,1520000.0,49.01315789473684,0
11454,2022,Mahindra,Thar,LX Convertible Diesel AT,Diesel,Delhi,Automatic (TC),1500000.0,16000,1619000.0,7.350216182828907,0
11455,2019,BMW,X3 [2018-2022],xDrive 20d Luxury Line,Diesel,Delhi,Automatic (TC),3775000.0,45000,6483000.0,41.77078513034089,0
11456,2019,BMW,X1 [2010-2012],sDrive20d,Diesel,Delhi,Automatic,2575000.0,43000,2580000.0,0.1937984496124031,0
11457,2016,BMW,X1 [2016-2020],xDrive20d xLine,Diesel,Delhi,Automatic,1590000.0,82000,3748000.0,57.57737459978656,0
11458,2019,Hyundai,Elantra,SX 2.0 AT,Petrol,Delhi,Automatic (TC),1275000.0,57000,1889000.0,32.503970354685016,0
11459,2019,Hyundai,Elantra,SX 2.0 AT,Petrol,Delhi,Automatic (TC),1275000.0,53000,1889000.0,32.503970354685016,0
11460,2022,Renault,Kiger [2021-2022],RXZ 1.0 Turbo MT,Petrol,Delhi,Manual,795000.0,11000,920000.0,13.586956521739129,0
11462,2015,Audi,Q7 [2010 - 2015],35 TDI Premium,Diesel,Delhi,Automatic,1650000.0,54000,6285000.0,73.74701670644392,0
11465,2016,Audi,A4 [2008-2013],1.8 TFSI,Petrol,Delhi,Automatic,1650000.0,57000,2892000.0,42.946058091286304,0
11467,2014,Toyota,Corolla Altis [2008-2011],1.8 G,Petrol,Delhi,Manual,575000.0,78000,1302000.0,55.83717357910907,0
11468,2016,Mahindra,XUV500 [2011-2015],W6,Diesel,Delhi,Manual,775000.0,39000,1259000.0,38.44320889594917,0
11469,2016,BMW,X1 [2010-2012],sDrive20d,Diesel,Delhi,Automatic,1275000.0,75000,2580000.0,50.58139534883721,0
11470,2019,Land Rover,Discovery [2014-2017],HSE,Diesel,Delhi,Automatic,3200000.0,59000,11300000.0,71.68141592920354,0
11471,2018,Honda,Amaze [2018-2021],1.2 V CVT Petrol,Petrol,Delhi,Automatic (CVT),650000.0,49000,862000.0,24.593967517401392,0
11472,2021,Hyundai,Creta,EX 1.5 Petrol,Petrol,Delhi,Manual,1150000.0,11000,1221000.0,5.814905814905815,0
11476,2017,MINI,Clubman,Cooper S,Petrol,Delhi,Automatic (DCT),2625000.0,20200,4190000.0,37.3508353221957,0
11477,2017,MINI,Clubman,Cooper S,Petrol,Delhi,Automatic (DCT),2625000.0,20000,4190000.0,37.3508353221957,0
11480,2019,BMW,X1 [2010-2012],sDrive20d,Diesel,Delhi,Automatic,2250000.0,58000,2580000.0,12.790697674418606,0
11483,2017,Hyundai,Grand i10,Sportz (O) AT 1.2 Kappa VTVT [2017-2018],Petrol,Delhi,Automatic,518000.0,52543,711000.0,27.144866385372712,0
11484,2021,Mahindra,Thar,LX Hard Top Petrol AT,Petrol,Delhi,Automatic (TC),1400000.0,56000,1581000.0,11.448450347881089,0
11488,2020,Toyota,Camry,Hybrid,Hybrid,Delhi,Automatic (e-CVT),3450000.0,36000,4617000.0,25.276153346328783,0
11490,2017,Maruti Suzuki,Ciaz [2017-2018],Delta 1.4 MT,Petrol,Delhi,Manual,575000.0,121696,849000.0,32.27326266195524,0
11491,2021,Kia,Sonet [2020-2022],HTX 1.0 iMT,Petrol,Delhi,Clutchless Manual (IMT),975000.0,33000,1079000.0,9.63855421686747,0
11492,2019,Mahindra,XUV500,W5,Diesel,Delhi,Manual,1081000.0,56122,1427000.0,24.24667133847232,0
11493,2021,Maruti Suzuki,S-Presso,VXi,Petrol,Delhi,Manual,469000.0,12058,521000.0,9.980806142034549,0
11495,2019,Honda,Amaze [2018-2021],1.5 VX CVT Diesel,Diesel,Delhi,Automatic (CVT),726000.0,55414,1112000.0,34.71223021582734,0
11496,2017,Audi,A4 [2016-2020],35 TDI Technology,Diesel,Delhi,Automatic,2175000.0,77000,4697000.0,53.69384713647008,0
11497,2018,Mahindra,XUV500,W9,Diesel,Delhi,Manual,1225000.0,45000,1733000.0,29.3133294864397,0
11498,2021,Mahindra,Thar,LX Hard Top Petrol AT,Petrol,Delhi,Automatic (TC),1350000.0,23500,1581000.0,14.61100569259962,0
11500,2023,MG,Hector,Savvy Pro 1.5 Turbo Petrol CVT [2023],Petrol,Delhi,Automatic (CVT),2199000.0,7000,2209000.0,0.4526935264825713,0
11501,2022,Skoda,Slavia,Style 1.5L TSI DSG,Petrol,Delhi,Automatic (DCT),1725000.0,4100,1883000.0,8.390865639936273,0
11504,2018,MINI,Cooper,S,Petrol,Delhi,Automatic (DCT),3800000.0,12923,4195000.0,9.415971394517282,0
11506,2017,Jeep,Compass [2017-2021],Limited (O) 1.4 Petrol AT,Petrol,Delhi,Automatic,1178000.0,50000,2055000.0,42.67639902676399,0
11507,2022,Renault,Kiger,RXZ MT,Petrol,Delhi,Manual,785000.0,11600,880000.0,10.795454545454545,0
11508,2015,Maruti Suzuki,Ciaz [2014-2017],VXi,Petrol,Delhi,Manual,551000.0,16909,785000.0,29.808917197452228,0
11509,2018,Hyundai,Grand i10,Magna 1.2 Kappa VTVT,Petrol,Delhi,Manual,430000.0,40186,606000.0,29.042904290429046,0
11510,2022,Nissan,Magnite,XE,Petrol,Delhi,Manual,599000.0,13843,600000.0,0.16666666666666669,0
11511,2019,Maruti Suzuki,Swift,VXi,Petrol,Delhi,Manual,570000.0,19638,700000.0,18.571428571428573,0
